PDF-compliant scoring report (Way-2 approximation)
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
14586  0x0000000B  0x60060FBB             -0.0234             -0.0234    0.5850  Y
14587  0x0000000B  0x600608CC             -0.0234             -0.0234    0.5850  Y
14588  0x0000000B  0x40040DBB             -0.0234             -0.0234    0.5850  Y
14589  0x0000000B  0x40040ACC             -0.0234             -0.0234    0.5850  Y
14590  0x0000000B  0x60060BEE             -0.0215             -0.0215    0.4594  Y
14591  0x0000000B  0x600608EE              0.0273              0.0273    0.8074  Y
14592  0x0000000B  0x50050FEE             -0.0234             -0.0234    0.5850  Y
14593  0x0000000B  0x500508EE             -0.0215             -0.0215    0.4594  Y
14594  0x0000000B  0x30030233             -0.0186             -0.0186    0.2479  Y
14595  0x0000000B  0x10010BEE             -0.0234             -0.0234    0.5850  Y
14596  0x0000000B  0x10010033             -0.0186             -0.0186    0.2479  Y
14597  0x0000000B  0xC00C0033              0.0234              0.0234    0.5850  Y
14598  0x0000000B  0x60060DEE              0.0293              0.0293    0.9069  Y
14599  0x0000000B  0x30030FEE              0.0215              0.0215    0.4594  Y
14600  0x0000000B  0x30030F33              0.0234              0.0234    0.5850  Y
14601  0x0000000B  0x300308EE              0.0293              0.0293    0.9069  Y
14602  0x0000000B  0x30030544              0.0176              0.0176    0.1699  Y
14603  0x0000000B  0x10010DEE              0.0215              0.0215    0.4594  Y
14604  0x0000000B  0x10010744              0.0176              0.0176    0.1699  Y
14605  0x0000000B  0xC00C0DEE             -0.0234             -0.0234    0.5850  Y
14606  0x0000000B  0xC00C02EE             -0.0234             -0.0234    0.5850  Y
14607  0x0000000B  0x300302EE             -0.0234             -0.0234    0.5850  Y
14608  0x0000000B  0x30030133              0.0244              0.0244    0.6439  Y
14609  0x0000000B  0x20020033              0.0244              0.0244    0.6439  Y
14610  0x0000000B  0xB00B0E44              0.0234              0.0234    0.5850  Y
14611  0x0000000B  0xB00B0744             -0.0234             -0.0234    0.5850  Y
14612  0x0000000B  0xA00A0F44              0.0234              0.0234    0.5850  Y
14613  0x0000000B  0xA00A0E44              0.0234              0.0234    0.5850  Y
14614  0x0000000B  0xA00A0744             -0.0234             -0.0234    0.5850  Y
14615  0x0000000B  0xA00A0644              0.0234              0.0234    0.5850  Y
14616  0x0000000B  0x30030F44             -0.0234             -0.0234    0.5850  Y
14617  0x0000000B  0x30030E44             -0.0234             -0.0234    0.5850  Y
14618  0x0000000B  0x30030CEE             -0.0254             -0.0254    0.7004  Y
14619  0x0000000B  0x30030644             -0.0352             -0.0352    1.1699  Y
14620  0x0000000B  0x20020E44              0.0234              0.0234    0.5850  Y
14621  0x0000000B  0x20020DEE             -0.0254             -0.0254    0.7004  Y
14622  0x0000000B  0x20020744             -0.0352             -0.0352    1.1699  Y
14623  0x0000000B  0x60060177             -0.0215             -0.0215    0.4594  Y
14624  0x0000000B  0xB00B0644              0.0312              0.0312    1.0000  Y
14625  0x0000000B  0x20020F44              0.0312              0.0312    1.0000  Y
14626  0x0000000B  0xC00C0844             -0.0312             -0.0312    1.0000  Y
14627  0x0000000B  0xC00C0D66              0.0195              0.0195    0.3219  Y
14628  0x0000000B  0xB00B0A66              0.0195              0.0195    0.3219  Y
14629  0x0000000B  0x50050233              0.0195              0.0195    0.3219  Y
14630  0x0000000B  0x10010633              0.0195              0.0195    0.3219  Y
14631  0x0000000B  0xB00B0133             -0.0176             -0.0176    0.1699  Y
14632  0x0000000B  0x20020833             -0.0176             -0.0176    0.1699  Y
14633  0x0000000B  0xC00C0F33              0.0312              0.0312    1.0000  Y
14634  0x0000000B  0x60060066              0.0176              0.0176    0.1699  Y
14635  0x0000000B  0x60060DBB              0.0215              0.0215    0.4594  Y
14636  0x0000000B  0x60060ACC              0.0195              0.0195    0.3219  Y
14637  0x0000000B  0xC00C0A66              0.0234              0.0234    0.5850  Y
14638  0x0000000B  0xB00B0922             -0.0234             -0.0234    0.5850  Y
14639  0x0000000B  0xB00B0466             -0.0215             -0.0215    0.4594  Y
14640  0x0000000B  0x30030755             -0.0166             -0.0166    0.0875  Y
14641  0x0000000B  0x30030466              0.0176              0.0176    0.1699  Y
14642  0x0000000B  0x30030022              0.0195              0.0195    0.3219  Y
14643  0x0000000B  0x20020D66             -0.0215             -0.0215    0.4594  Y
14644  0x0000000B  0x20020655             -0.0166             -0.0166    0.0875  Y
14645  0x0000000B  0x20020566              0.0176              0.0176    0.1699  Y
14646  0x0000000B  0x20020122              0.0195              0.0195    0.3219  Y
14647  0x0000000C  0xD00D0CDD             -0.0195             -0.0195    0.3219  Y
14648  0x0000000C  0xD00D0C99             -0.0195             -0.0195    0.3219  Y
14649  0x0000000C  0xD00D08DD              0.0195              0.0195    0.3219  Y
14650  0x0000000C  0xD00D0899              0.0195              0.0195    0.3219  Y
14651  0x0000000C  0xD00D04DD              0.0312              0.0312    1.0000  Y
14652  0x0000000C  0xD00D0499             -0.0469             -0.0469    1.5850  Y
14653  0x0000000C  0x90090CDD             -0.0195             -0.0195    0.3219  Y
14654  0x0000000C  0x90090C99             -0.0195             -0.0195    0.3219  Y
14655  0x0000000C  0x900908DD              0.0195              0.0195    0.3219  Y
14656  0x0000000C  0x90090899              0.0195              0.0195    0.3219  Y
14657  0x0000000C  0x900900DD              0.0312              0.0312    1.0000  Y
14658  0x0000000C  0x90090099             -0.0469             -0.0469    1.5850  Y
14659  0x0000000C  0x500504DD              0.0195              0.0195    0.3219  Y
14660  0x0000000C  0x50050499             -0.0195             -0.0195    0.3219  Y
14661  0x0000000C  0x500500DD              0.0195              0.0195    0.3219  Y
14662  0x0000000C  0x50050099             -0.0195             -0.0195    0.3219  Y
14663  0x0000000C  0x100104DD             -0.0195             -0.0195    0.3219  Y
14664  0x0000000C  0x10010499              0.0195              0.0195    0.3219  Y
14665  0x0000000C  0x100100DD             -0.0195             -0.0195    0.3219  Y
14666  0x0000000C  0x10010099              0.0195              0.0195    0.3219  Y
14667  0x0000000C  0xC00C0FCC              0.0234              0.0234    0.5850  Y
14668  0x0000000C  0x300300CC              0.0234              0.0234    0.5850  Y
14669  0x0000000C  0xC00C06DD              0.0195              0.0195    0.3219  Y
14670  0x0000000C  0xC00C0299              0.0195              0.0195    0.3219  Y
14671  0x0000000C  0xB00B06DD              0.0312              0.0312    1.0000  Y
14672  0x0000000C  0xB00B0599              0.0195              0.0195    0.3219  Y
14673  0x0000000C  0xB00B0299              0.0234              0.0234    0.5850  Y
14674  0x0000000C  0xB00B01DD              0.0195              0.0195    0.3219  Y
14675  0x0000000C  0x80080255             -0.0195             -0.0195    0.3219  Y
14676  0x0000000C  0x70070D55             -0.0195             -0.0195    0.3219  Y
14677  0x0000000C  0xD00D0766             -0.0430             -0.0430    1.4594  Y
14678  0x0000000C  0xD00D0366              0.0430              0.0430    1.4594  Y
14679  0x0000000C  0x90090766             -0.0430             -0.0430    1.4594  Y
14680  0x0000000C  0x90090366              0.0430              0.0430    1.4594  Y
14681  0x0000000C  0x50050F66              0.0430              0.0430    1.4594  Y
14682  0x0000000C  0x50050B66              0.0430              0.0430    1.4594  Y
14683  0x0000000C  0x10010F66             -0.0430             -0.0430    1.4594  Y
14684  0x0000000C  0x10010B66             -0.0430             -0.0430    1.4594  Y
14685  0x0000000C  0xD00D0DCC              0.0312              0.0312    1.0000  Y
14686  0x0000000C  0xD00D09CC             -0.0312             -0.0312    1.0000  Y
14687  0x0000000C  0x90090DCC              0.0312              0.0312    1.0000  Y
14688  0x0000000C  0x900909CC             -0.0312             -0.0312    1.0000  Y
14689  0x0000000C  0x500505CC             -0.0312             -0.0312    1.0000  Y
14690  0x0000000C  0x500501CC             -0.0312             -0.0312    1.0000  Y
14691  0x0000000C  0x100105CC              0.0312              0.0312    1.0000  Y
14692  0x0000000C  0x100101CC              0.0312              0.0312    1.0000  Y
14693  0x0000000C  0x80080755              0.0195              0.0195    0.3219  Y
14694  0x0000000C  0x20020D55              0.0195              0.0195    0.3219  Y
14695  0x0000000C  0xF00F0D55             -0.0195             -0.0195    0.3219  Y
14696  0x0000000C  0xF00F0A55              0.0195              0.0195    0.3219  Y
14697  0x0000000C  0x80080E66             -0.0234             -0.0234    0.5850  Y
14698  0x0000000C  0x80080D55              0.0391              0.0391    1.3219  Y
14699  0x0000000C  0x80080A55             -0.0195             -0.0195    0.3219  Y
14700  0x0000000C  0xD00D0F66              0.0352              0.0352    1.1699  Y
14701  0x0000000C  0xD00D0B66              0.0508              0.0508    1.7004  Y
14702  0x0000000C  0xD00D0B22              0.0234              0.0234    0.5850  Y
14703  0x0000000C  0x90090F66              0.0508              0.0508    1.7004  Y
14704  0x0000000C  0x90090F22              0.0234              0.0234    0.5850  Y
14705  0x0000000C  0x90090B66              0.0352              0.0352    1.1699  Y
14706  0x0000000C  0xD00D01CC             -0.0469             -0.0469    1.5850  Y
14707  0x0000000C  0x900905CC             -0.0469             -0.0469    1.5850  Y
14708  0x0000000C  0xD00D0633             -0.0273             -0.0273    0.8074  Y
14709  0x0000000C  0xD00D0411             -0.0234             -0.0234    0.5850  Y
14710  0x0000000C  0xD00D0233              0.0273              0.0273    0.8074  Y
14711  0x0000000C  0xD00D0011              0.0234              0.0234    0.5850  Y
14712  0x0000000C  0x90090633             -0.0273             -0.0273    0.8074  Y
14713  0x0000000C  0x90090411             -0.0234             -0.0234    0.5850  Y
14714  0x0000000C  0x90090233              0.0273              0.0273    0.8074  Y
14715  0x0000000C  0x90090011              0.0234              0.0234    0.5850  Y
14716  0x0000000C  0x50050E33             -0.0273             -0.0273    0.8074  Y
14717  0x0000000C  0x50050C11             -0.0234             -0.0234    0.5850  Y
14718  0x0000000C  0x50050A33             -0.0273             -0.0273    0.8074  Y
14719  0x0000000C  0x50050811             -0.0234             -0.0234    0.5850  Y
14720  0x0000000C  0x10010E33              0.0273              0.0273    0.8074  Y
14721  0x0000000C  0x10010C11              0.0234              0.0234    0.5850  Y
14722  0x0000000C  0x10010A33              0.0273              0.0273    0.8074  Y
14723  0x0000000C  0x10010811              0.0234              0.0234    0.5850  Y
14724  0x0000000C  0xD00D0FEE             -0.0312             -0.0312    1.0000  Y
14725  0x0000000C  0xD00D0BEE              0.0312              0.0312    1.0000  Y
14726  0x0000000C  0xD00D0544              0.0391              0.0391    1.3219  Y
14727  0x0000000C  0xD00D0144             -0.0391             -0.0391    1.3219  Y
14728  0x0000000C  0x90090FEE             -0.0312             -0.0312    1.0000  Y
14729  0x0000000C  0x90090BEE              0.0312              0.0312    1.0000  Y
14730  0x0000000C  0x90090544              0.0391              0.0391    1.3219  Y
14731  0x0000000C  0x90090144             -0.0391             -0.0391    1.3219  Y
14732  0x0000000C  0x50050D44             -0.0391             -0.0391    1.3219  Y
14733  0x0000000C  0x50050944             -0.0391             -0.0391    1.3219  Y
14734  0x0000000C  0x500507EE              0.0312              0.0312    1.0000  Y
14735  0x0000000C  0x500503EE              0.0312              0.0312    1.0000  Y
14736  0x0000000C  0x10010D44              0.0391              0.0391    1.3219  Y
14737  0x0000000C  0x10010944              0.0391              0.0391    1.3219  Y
14738  0x0000000C  0x100107EE             -0.0312             -0.0312    1.0000  Y
14739  0x0000000C  0x100103EE             -0.0312             -0.0312    1.0000  Y
14740  0x0000000C  0xD00D0E33             -0.0469             -0.0469    1.5850  Y
14741  0x0000000C  0xD00D0811             -0.0430             -0.0430    1.4594  Y
14742  0x0000000C  0x90090C11             -0.0430             -0.0430    1.4594  Y
14743  0x0000000C  0x90090A33             -0.0469             -0.0469    1.5850  Y
14744  0x0000000C  0xD00D0D44             -0.0312             -0.0312    1.0000  Y
14745  0x0000000C  0xD00D0944             -0.0469             -0.0469    1.5850  Y
14746  0x0000000C  0xD00D03EE              0.0469              0.0469    1.5850  Y
14747  0x0000000C  0x90090D44             -0.0469             -0.0469    1.5850  Y
