PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
1602  0x60000000  0x822A0808              0.0312              0.0312    1.0000  Y
1603  0x60000000  0x822A0707              0.0391              0.0391    1.3219  Y
1604  0x60000000  0xA2280A0A              0.0625              0.0625    2.0000  Y
1605  0x60000000  0x788F0202              0.0391              0.0391    1.3219  Y
1606  0x60000000  0x866E0606             -0.0312             -0.0312    1.0000  Y
1607  0x60000000  0x72250808              0.0391              0.0391    1.3219  Y
1608  0x60000000  0xABB10303             -0.0312             -0.0312    1.0000  Y
1609  0x60000000  0x72250707              0.0312              0.0312    1.0000  Y
1610  0x60000000  0x688E0808              0.0625              0.0625    2.0000  Y
1611  0x60000000  0x688E0606             -0.0312             -0.0312    1.0000  Y
1612  0x60000000  0x288A0808              0.0312              0.0312    1.0000  Y
1613  0x60000000  0x288A0707              0.0391              0.0391    1.3219  Y
1614  0x60000000  0x27750808              0.0391              0.0391    1.3219  Y
1615  0x60000000  0x27750707              0.0312              0.0312    1.0000  Y
1616  0x60000000  0x88800808             -0.1250             -0.1250    3.0000  Y
1617  0x60000000  0x23310202             -0.0312             -0.0312    1.0000  Y
1618  0x60000000  0x877F0707             -0.0547             -0.0547    1.8074  Y
1619  0x60000000  0xA2280B0B              0.0312              0.0312    1.0000  Y
1620  0x60000000  0x788F0707             -0.0547             -0.0547    1.8074  Y
1621  0x60000000  0x77700808             -0.0547             -0.0547    1.8074  Y
1622  0x60000000  0x77700707              0.0469              0.0469    1.5850  Y
1623  0x60000000  0x866E0303              0.0234              0.0234    0.5850  Y
1624  0x60000000  0x688E0303              0.0234              0.0234    0.5850  Y
1625  0x60000000  0x833B0808             -0.0469             -0.0469    1.5850  Y
1626  0x60000000  0x833B0606              0.0234              0.0234    0.5850  Y
1627  0x60000000  0x7AAD0707             -0.0312             -0.0312    1.0000  Y
1628  0x60000000  0xCCC00808             -0.0938             -0.0938    2.5850  Y
1629  0x60000000  0xCCC00606              0.0312              0.0312    1.0000  Y
1630  0x60000000  0x77700202              0.0312              0.0312    1.0000  Y
1631  0x60000000  0x3AA90B0B             -0.0312             -0.0312    1.0000  Y
1632  0x60000000  0xF22D0A0A             -0.0312             -0.0312    1.0000  Y
1633  0x60000000  0x77700606              0.0469              0.0469    1.5850  Y
1634  0x60000000  0x76610707              0.0469              0.0469    1.5850  Y
1635  0x60000000  0x2BB90B0B              0.0312              0.0312    1.0000  Y
1636  0x60000000  0xC8840C0C             -0.0938             -0.0938    2.5850  Y
1637  0x60000000  0x67710707              0.0469              0.0469    1.5850  Y
1638  0x60000000  0xC33F0808              0.0469              0.0469    1.5850  Y
1639  0x60000000  0xC33F0606             -0.0391             -0.0391    1.3219  Y
1640  0x60000000  0x2AA80303             -0.0312             -0.0312    1.0000  Y
1641  0x60000000  0x7AAD0A0A              0.0312              0.0312    1.0000  Y
1642  0x60000000  0x833B0707             -0.0234             -0.0234    0.5850  Y
1643  0x60000000  0xCCC00707             -0.0469             -0.0469    1.5850  Y
1644  0x60000000  0x2BB90202              0.0312              0.0312    1.0000  Y
1645  0x60000000  0xAAA00707              0.0312              0.0312    1.0000  Y
1646  0x60000000  0x7FF80202              0.0312              0.0312    1.0000  Y
1647  0x60000000  0x3AA90A0A             -0.0312             -0.0312    1.0000  Y
1648  0x60000000  0xF22D0707              0.0312              0.0312    1.0000  Y
1649  0x60000000  0x76610606             -0.0312             -0.0312    1.0000  Y
1650  0x60000000  0x2BB90A0A              0.0312              0.0312    1.0000  Y
1651  0x60000000  0x74430404             -0.0312             -0.0312    1.0000  Y
1652  0x60000000  0x67710606             -0.0312             -0.0312    1.0000  Y
1653  0x60000000  0x66600707             -0.0312             -0.0312    1.0000  Y
1654  0x60000000  0x66600303              0.0312              0.0312    1.0000  Y
1655  0x60000000  0x65530404              0.0312              0.0312    1.0000  Y
1656  0x60000000  0x3AA90303              0.0312              0.0312    1.0000  Y
1657  0x60000000  0xF22D0202              0.0312              0.0312    1.0000  Y
1658  0x60000000  0x64420505              0.0312              0.0312    1.0000  Y
1659  0x60000000  0x64420101             -0.0312             -0.0312    1.0000  Y
1660  0x60000000  0x63350606              0.0312              0.0312    1.0000  Y
1661  0x60000000  0x61170404             -0.0312             -0.0312    1.0000  Y
1662  0x60000000  0x56630404              0.0312              0.0312    1.0000  Y
1663  0x60000000  0x54410606              0.0312              0.0312    1.0000  Y
1664  0x60000000  0x47730404             -0.0312             -0.0312    1.0000  Y
1665  0x60000000  0x46620505              0.0312              0.0312    1.0000  Y
1666  0x60000000  0x46620101             -0.0312             -0.0312    1.0000  Y
1667  0x60000000  0x45510606              0.0312              0.0312    1.0000  Y
1668  0x60000000  0x44400707             -0.0312             -0.0312    1.0000  Y
1669  0x60000000  0x44400303              0.0312              0.0312    1.0000  Y
1670  0x60000000  0x23310B0B             -0.0312             -0.0312    1.0000  Y
1671  0x60000000  0x43370404              0.0312              0.0312    1.0000  Y
1672  0x60000000  0x41150606             -0.0312             -0.0312    1.0000  Y
1673  0x60000000  0x36650606              0.0312              0.0312    1.0000  Y
1674  0x60000000  0x34470404              0.0312              0.0312    1.0000  Y
1675  0x60000000  0x16670404             -0.0312             -0.0312    1.0000  Y
1676  0x60000000  0x14450606             -0.0312             -0.0312    1.0000  Y
1677  0x60000000  0x66600606              0.0781              0.0781    2.3219  Y
1678  0x60000000  0x3AA90202             -0.0312             -0.0312    1.0000  Y
1679  0x60000000  0x64420404              0.0625              0.0625    2.0000  Y
1680  0x60000000  0x46620404              0.0625              0.0625    2.0000  Y
1681  0x60000000  0x44400606              0.0625              0.0625    2.0000  Y
1682  0x70000000  0xFFF00707             -0.0312             -0.0312    1.0000  Y
1683  0x70000000  0xFAA50A0A             -0.0312             -0.0312    1.0000  Y
1684  0x70000000  0xFAA50707              0.0312              0.0312    1.0000  Y
1685  0x70000000  0xF7780A0A              0.0312              0.0312    1.0000  Y
1686  0x70000000  0xF7780707             -0.0312             -0.0312    1.0000  Y
1687  0x70000000  0xF7780202             -0.0312             -0.0312    1.0000  Y
1688  0x70000000  0xAFF50F0F              0.0312              0.0312    1.0000  Y
1689  0x70000000  0xAFF50A0A             -0.0312             -0.0312    1.0000  Y
1690  0x70000000  0xAFF50707              0.0312              0.0312    1.0000  Y
1691  0x70000000  0xA77D0F0F              0.0312              0.0312    1.0000  Y
1692  0x70000000  0xA77D0A0A             -0.0312             -0.0312    1.0000  Y
1693  0x70000000  0xA77D0707              0.0312              0.0312    1.0000  Y
1694  0x70000000  0xA2280F0F              0.0312              0.0312    1.0000  Y
1695  0x70000000  0xA2280202              0.0312              0.0312    1.0000  Y
1696  0x70000000  0x7FF80707             -0.0312             -0.0312    1.0000  Y
1697  0x70000000  0x7AAD0F0F              0.0312              0.0312    1.0000  Y
1698  0x70000000  0x7AAD0202              0.0312              0.0312    1.0000  Y
1699  0x70000000  0x77700F0F             -0.0312             -0.0312    1.0000  Y
1700  0x70000000  0x77700A0A              0.0312              0.0312    1.0000  Y
1701  0x70000000  0x72250A0A              0.0312              0.0312    1.0000  Y
1702  0x70000000  0x2AA80F0F              0.0312              0.0312    1.0000  Y
1703  0x70000000  0x2AA80707              0.0312              0.0312    1.0000  Y
1704  0x70000000  0x27750F0F             -0.0312             -0.0312    1.0000  Y
1705  0x70000000  0x22200A0A              0.0312              0.0312    1.0000  Y
1706  0x70000000  0xAAA00F0F             -0.0312             -0.0312    1.0000  Y
1707  0x70000000  0x72250F0F             -0.0312             -0.0312    1.0000  Y
1708  0x70000000  0x7FF80F0F             -0.0312             -0.0312    1.0000  Y
1709  0x70000000  0xFAA50202              0.0312              0.0312    1.0000  Y
1710  0x70000000  0x2FFD0202             -0.0391             -0.0391    1.3219  Y
1711  0x70000000  0x22200F0F             -0.0391             -0.0391    1.3219  Y
1712  0x70000000  0xFFF00F0F             -0.0625             -0.0625    2.0000  Y
1713  0x70000000  0xFFF00808              0.0312              0.0312    1.0000  Y
1714  0x70000000  0xF8870F0F              0.0312              0.0312    1.0000  Y
1715  0x70000000  0xF8870808             -0.0312             -0.0312    1.0000  Y
1716  0x70000000  0x8FF70F0F              0.0312              0.0312    1.0000  Y
1717  0x70000000  0x8FF70808             -0.0312             -0.0312    1.0000  Y
1718  0x70000000  0x88800F0F             -0.0312             -0.0312    1.0000  Y
1719  0x70000000  0xFAA50F0F              0.0312              0.0312    1.0000  Y
1720  0x70000000  0xAFF50202              0.0312              0.0312    1.0000  Y
1721  0x70000000  0x2FFD0A0A              0.0312              0.0312    1.0000  Y
1722  0x70000000  0x72250202             -0.0391             -0.0391    1.3219  Y
1723  0x70000000  0x66600202              0.0234              0.0234    0.5850  Y
1724  0x70000000  0x33300202              0.0312              0.0312    1.0000  Y
1725  0x70000000  0x32210303              0.0312              0.0312    1.0000  Y
1726  0x70000000  0x26640606              0.0234              0.0234    0.5850  Y
1727  0x70000000  0x23310303              0.0312              0.0312    1.0000  Y
1728  0x70000000  0x22200707             -0.0391             -0.0391    1.3219  Y
1729  0x70000000  0x22200303              0.0234              0.0234    0.5850  Y
1730  0x70000000  0xC77B0707             -0.0234             -0.0234    0.5850  Y
1731  0x70000000  0xC77B0606             -0.0234             -0.0234    0.5850  Y
1732  0x70000000  0xC77B0303              0.0234              0.0234    0.5850  Y
1733  0x70000000  0xC77B0202              0.0234              0.0234    0.5850  Y
1734  0x70000000  0xC33F0707              0.0234              0.0234    0.5850  Y
1735  0x70000000  0xC22E0707              0.0234              0.0234    0.5850  Y
1736  0x70000000  0x877F0707             -0.0234             -0.0234    0.5850  Y
1737  0x70000000  0x877F0606             -0.0234             -0.0234    0.5850  Y
1738  0x70000000  0x877F0303              0.0234              0.0234    0.5850  Y
1739  0x70000000  0x877F0202              0.0234              0.0234    0.5850  Y
1740  0x70000000  0x866E0707             -0.0234             -0.0234    0.5850  Y
1741  0x70000000  0x833B0303             -0.0234             -0.0234    0.5850  Y
1742  0x70000000  0xF7780F0F             -0.0312             -0.0312    1.0000  Y
1743  0x70000000  0x833B0202             -0.0234             -0.0234    0.5850  Y
1744  0x70000000  0x822A0606              0.0312              0.0312    1.0000  Y
1745  0x70000000  0x822A0303             -0.0234             -0.0234    0.5850  Y
1746  0x70000000  0x7CCB0707             -0.0234             -0.0234    0.5850  Y
1747  0x70000000  0x7CCB0606             -0.0234             -0.0234    0.5850  Y
1748  0x70000000  0x7CCB0303              0.0234              0.0234    0.5850  Y
1749  0x70000000  0x7CCB0202              0.0234              0.0234    0.5850  Y
1750  0x70000000  0x788F0707             -0.0234             -0.0234    0.5850  Y
1751  0x70000000  0xA2280A0A             -0.0312             -0.0312    1.0000  Y
1752  0x70000000  0x788F0606             -0.0234             -0.0234    0.5850  Y
1753  0x70000000  0xA2280707              0.0312              0.0312    1.0000  Y
1754  0x70000000  0x788F0303              0.0234              0.0234    0.5850  Y
1755  0x70000000  0x788F0202              0.0234              0.0234    0.5850  Y
1756  0x70000000  0x77700C0C             -0.0234             -0.0234    0.5850  Y
1757  0x70000000  0x77700808             -0.0234             -0.0234    0.5850  Y
1758  0x70000000  0x76610C0C             -0.0234             -0.0234    0.5850  Y
1759  0x70000000  0x76610808             -0.0234             -0.0234    0.5850  Y
1760  0x70000000  0x73340C0C              0.0234              0.0234    0.5850  Y
1761  0x70000000  0x73340808              0.0234              0.0234    0.5850  Y
1762  0x70000000  0x72250C0C              0.0234              0.0234    0.5850  Y
1763  0x70000000  0x72250808              0.0234              0.0234    0.5850  Y
